stopTag,title,lat,lon,stopId
1020110,Telegraph Av & 34th St,37.8226099,-122.2663599,54334
1020090,Telegraph Av & 32nd St,37.8210399,-122.2667899,50411
1020070,Telegraph Av & 30th St,37.8191699,-122.2672899,55520
9903820,Telegragh Av & 27th St,37.8158599,-122.2681399,51635
1020020,Telegraph Av & 24th St,37.8132499,-122.2687999,52220
1031070,Thomas L Berkley Way (20th St) & Telegraph,37.8091,-122.2687999,55777
1006430,Broadway & 19th St (19th St BART Station),37.8079199,-122.2690899,54700
9902070,Broadway & 17th St (19th St BART Station),37.8063199,-122.2700799,50958
1006360,Broadway & 14th St (12th St BART Station),37.8039799,-122.27149,56666
9903480,12th & Clay St,37.8041699,-122.27489,51528
1410200,Market St & Gough St,37.77283,-122.42195,50489
301410140,Market St & South Van Ness Av,37.7751599,-122.41908,
